"SIMBOLO","EMPRESA","REF_DATE","PRECO"
"IBM","International Business Machines Corporation",2019-10-21,126.749519
"IBM","International Business Machines Corporation",2019-10-22,128.068832
"IBM","International Business Machines Corporation",2019-10-23,128.470367
"IBM","International Business Machines Corporation",2019-10-24,128.173996
"IBM","International Business Machines Corporation",2019-10-25,129.483749
"IBM","International Business Machines Corporation",2019-10-28,129.990433
"IBM","International Business Machines Corporation",2019-10-29,127.93499
"IBM","International Business Machines Corporation",2019-10-30,129.302109
"IBM","International Business Machines Corporation",2019-10-31,127.848946
"IBM","International Business Machines Corporation",2019-11-01,129.569794
"IBM","International Business Machines Corporation",2019-11-04,131.615677
"IBM","International Business Machines Corporation",2019-11-05,131.826004
"IBM","International Business Machines Corporation",2019-11-06,132.676865
"IBM","International Business Machines Corporation",2019-11-07,131.634796
"IBM","International Business Machines Corporation",2019-11-08,131.558319
"IBM","International Business Machines Corporation",2019-11-11,129.512421
"IBM","International Business Machines Corporation",2019-11-12,129.627151
"IBM","International Business Machines Corporation",2019-11-13,128.565964
"IBM","International Business Machines Corporation",2019-11-14,128.107071
"IBM","International Business Machines Corporation",2019-11-15,128.489487
"IBM","International Business Machines Corporation",2019-11-18,128.403442
"IBM","International Business Machines Corporation",2019-11-19,128.604202
"IBM","International Business Machines Corporation",2019-11-20,127.342255
"IBM","International Business Machines Corporation",2019-11-21,127.954109
"IBM","International Business Machines Corporation",2019-11-22,128.432129
"IBM","International Business Machines Corporation",2019-11-25,129.990433
"IBM","International Business Machines Corporation",2019-11-26,129.149139
"IBM","International Business Machines Corporation",2019-11-27,127.887192
"IBM","International Business Machines Corporation",2019-11-29,128.537292
"IBM","International Business Machines Corporation",2019-12-02,127.06501
"IBM","International Business Machines Corporation",2019-12-03,126.309753
"IBM","International Business Machines Corporation",2019-12-04,126.185471
"IBM","International Business Machines Corporation",2019-12-05,126.108986
"IBM","International Business Machines Corporation",2019-12-06,127.361374
"IBM","International Business Machines Corporation",2019-12-09,128.030594
"IBM","International Business Machines Corporation",2019-12-10,128.021027
"IBM","International Business Machines Corporation",2019-12-11,127.877632
"IBM","International Business Machines Corporation",2019-12-12,129.369019
"IBM","International Business Machines Corporation",2019-12-13,128.307846
"IBM","International Business Machines Corporation",2019-12-16,128.231354
"IBM","International Business Machines Corporation",2019-12-17,128.317398
"IBM","International Business Machines Corporation",2019-12-18,128.499039
"IBM","International Business Machines Corporation",2019-12-19,128.642441
"IBM","International Business Machines Corporation",2019-12-20,129.627151
"IBM","International Business Machines Corporation",2019-12-23,129.588913
"IBM","International Business Machines Corporation",2019-12-24,129.043976
"IBM","International Business Machines Corporation",2019-12-26,128.977051
"IBM","International Business Machines Corporation",2019-12-27,129.321228
"IBM","International Business Machines Corporation",2019-12-30,126.969406
"IBM","International Business Machines Corporation",2019-12-31,128.145309
"IBM","International Business Machines Corporation",2020-01-02,129.46463
"IBM","International Business Machines Corporation",2020-01-03,128.432129
"IBM","International Business Machines Corporation",2020-01-06,128.202682
"IBM","International Business Machines Corporation",2020-01-07,128.288712
"IBM","International Business Machines Corporation",2020-01-08,129.359467
"IBM","International Business Machines Corporation",2020-01-09,130.726578
"IBM","International Business Machines Corporation",2020-01-10,130.678772
"IBM","International Business Machines Corporation",2020-01-13,130.592728
"IBM","International Business Machines Corporation",2020-01-14,129.847031
"IBM","International Business Machines Corporation",2020-01-15,130.611862
"IBM","International Business Machines Corporation",2020-01-16,131.912048
"IBM","International Business Machines Corporation",2020-01-17,132.227539
"IBM","International Business Machines Corporation",2020-01-21,133.049713
"IBM","International Business Machines Corporation",2020-01-22,137.562134
"IBM","International Business Machines Corporation",2020-01-23,136.587006
"IBM","International Business Machines Corporation",2020-01-24,134.378586
"IBM","International Business Machines Corporation",2020-01-27,132.523895
"IBM","International Business Machines Corporation",2020-01-28,133.412994
"IBM","International Business Machines Corporation",2020-01-29,131.634796
"IBM","International Business Machines Corporation",2020-01-30,130.755264
"IBM","International Business Machines Corporation",2020-01-31,137.40918
"IBM","International Business Machines Corporation",2020-02-03,139.837479
"IBM","International Business Machines Corporation",2020-02-04,142.552582
"IBM","International Business Machines Corporation",2020-02-05,149.455063
"IBM","International Business Machines Corporation",2020-02-06,149.86615
"IBM","International Business Machines Corporation",2020-02-07,146.663483
"IBM","International Business Machines Corporation",2020-02-10,147.638626
"IBM","International Business Machines Corporation",2020-02-11,146.730408
"IBM","International Business Machines Corporation",2020-02-12,148.479919
"IBM","International Business Machines Corporation",2020-02-13,147.523895
"IBM","International Business Machines Corporation",2020-02-14,144.072662
"IBM","International Business Machines Corporation",2020-02-18,144.455063
"IBM","International Business Machines Corporation",2020-02-19,144.225616
"IBM","International Business Machines Corporation",2020-02-20,144.569794
"IBM","International Business Machines Corporation",2020-02-21,143.250473
"IBM","International Business Machines Corporation",2020-02-24,139.990433
"IBM","International Business Machines Corporation",2020-02-25,135.478012
"IBM","International Business Machines Corporation",2020-02-26,133.604202
"IBM","International Business Machines Corporation",2020-02-27,127.25621
"IBM","International Business Machines Corporation",2020-02-28,124.426384
"IBM","International Business Machines Corporation",2020-03-02,128.393875
"IBM","International Business Machines Corporation",2020-03-03,123.231361
"IBM","International Business Machines Corporation",2020-03-04,128.317398
"IBM","International Business Machines Corporation",2020-03-05,123.852776
"IBM","International Business Machines Corporation",2020-03-06,122.112808
"IBM","International Business Machines Corporation",2020-03-09,112.629066
"IBM","International Business Machines Corporation",2020-03-10,119.282982
"IBM","International Business Machines Corporation",2020-03-11,112.782028
"IBM","International Business Machines Corporation",2020-03-12,98.288719
"IBM","International Business Machines Corporation",2020-03-13,103.202675
"IBM","International Business Machines Corporation",2020-03-16,94.722755
"IBM","International Business Machines Corporation",2020-03-17,101.959846
"IBM","International Business Machines Corporation",2020-03-18,98.996178
"IBM","International Business Machines Corporation",2020-03-19,95.927345
"IBM","International Business Machines Corporation",2020-03-20,91.19503
"IBM","International Business Machines Corporation",2020-03-23,90.602295
"IBM","International Business Machines Corporation",2020-03-24,100.841301
"IBM","International Business Machines Corporation",2020-03-25,101.19503
"IBM","International Business Machines Corporation",2020-03-26,107.92543
"IBM","International Business Machines Corporation",2020-03-27,103.27916
"IBM","International Business Machines Corporation",2020-03-30,107.963669
"IBM","International Business Machines Corporation",2020-03-31,106.051628
"IBM","International Business Machines Corporation",2020-04-01,100.516251
"IBM","International Business Machines Corporation",2020-04-02,105.162521
"IBM","International Business Machines Corporation",2020-04-03,101.663483
"IBM","International Business Machines Corporation",2020-04-06,109.770554
"IBM","International Business Machines Corporation",2020-04-07,109.885277
"IBM","International Business Machines Corporation",2020-04-08,114.043976
"IBM","International Business Machines Corporation",2020-04-09,116.156792
"IBM","International Business Machines Corporation",2020-04-13,115.822182
"IBM","International Business Machines Corporation",2020-04-14,118.4608
"IBM","International Business Machines Corporation",2020-04-15,113.47036
"IBM","International Business Machines Corporation",2020-04-16,110.640533
"IBM","International Business Machines Corporation",2020-04-17,114.837479
"IBM","International Business Machines Corporation",2020-04-20,115.114723
"IBM","International Business Machines Corporation",2020-04-21,111.625237
"IBM","International Business Machines Corporation",2020-04-22,114.063095
"IBM","International Business Machines Corporation",2020-04-23,116.013382
"IBM","International Business Machines Corporation",2020-04-24,119.235184
"IBM","International Business Machines Corporation",2020-04-27,120.382408
"IBM","International Business Machines Corporation",2020-04-28,120.717018
"IBM","International Business Machines Corporation",2020-04-29,123.030594
"IBM","International Business Machines Corporation",2020-04-30,120.038239
"IBM","International Business Machines Corporation",2020-05-01,116.510513
"IBM","International Business Machines Corporation",2020-05-04,116.328873
"IBM","International Business Machines Corporation",2020-05-05,117.189293
"IBM","International Business Machines Corporation",2020-05-06,117.753349
"IBM","International Business Machines Corporation",2020-05-07,115.898659
"IBM","International Business Machines Corporation",2020-05-08,117.581261
"IBM","International Business Machines Corporation",2020-05-11,117.198853
"IBM","International Business Machines Corporation",2020-05-12,114.971321
"IBM","International Business Machines Corporation",2020-05-13,110.640533
"IBM","International Business Machines Corporation",2020-05-14,111.806885
"IBM","International Business Machines Corporation",2020-05-15,111.835564
"IBM","International Business Machines Corporation",2020-05-18,116.214149
"IBM","International Business Machines Corporation",2020-05-19,115
"IBM","International Business Machines Corporation",2020-05-20,116.042068
"IBM","International Business Machines Corporation",2020-05-21,113.881454
"IBM","International Business Machines Corporation",2020-05-22,113.183556
"IBM","International Business Machines Corporation",2020-05-26,116.405357
"IBM","International Business Machines Corporation",2020-05-27,120.019119
"IBM","International Business Machines Corporation",2020-05-28,119.053535
"IBM","International Business Machines Corporation",2020-05-29,119.407265
"IBM","International Business Machines Corporation",2020-06-01,119.397705
"IBM","International Business Machines Corporation",2020-06-02,120.458893
"IBM","International Business Machines Corporation",2020-06-03,123.374763
"IBM","International Business Machines Corporation",2020-06-04,123.221794
"IBM","International Business Machines Corporation",2020-06-05,126.252388
"IBM","International Business Machines Corporation",2020-06-08,129.780121
"IBM","International Business Machines Corporation",2020-06-09,126.070747
"IBM","International Business Machines Corporation",2020-06-10,124.158699
"IBM","International Business Machines Corporation",2020-06-11,112.820267
"IBM","International Business Machines Corporation",2020-06-12,116.548759
"IBM","International Business Machines Corporation",2020-06-15,116.300194
"IBM","International Business Machines Corporation",2020-06-16,119.646271
"IBM","International Business Machines Corporation",2020-06-17,118.690247
"IBM","International Business Machines Corporation",2020-06-18,118.699806
"IBM","International Business Machines Corporation",2020-06-19,117.084129
"IBM","International Business Machines Corporation",2020-06-22,115.745697
"IBM","International Business Machines Corporation",2020-06-23,114.158699
"IBM","International Business Machines Corporation",2020-06-24,111.300194
"IBM","International Business Machines Corporation",2020-06-25,113.79541
"IBM","International Business Machines Corporation",2020-06-26,112.036331
"IBM","International Business Machines Corporation",2020-06-29,114.483749
"IBM","International Business Machines Corporation",2020-06-30,115.458893
"IBM","International Business Machines Corporation",2020-07-01,113.326958
"IBM","International Business Machines Corporation",2020-07-02,114.435944
"IBM","International Business Machines Corporation",2020-07-06,114.904396
"IBM","International Business Machines Corporation",2020-07-07,112.40918
"IBM","International Business Machines Corporation",2020-07-08,112.533463
"IBM","International Business Machines Corporation",2020-07-09,110.621414
"IBM","International Business Machines Corporation",2020-07-10,113.145317
"IBM","International Business Machines Corporation",2020-07-13,113.957932
"IBM","International Business Machines Corporation",2020-07-14,115.296364
"IBM","International Business Machines Corporation",2020-07-15,117.59082
"IBM","International Business Machines Corporation",2020-07-16,118.556404
"IBM","International Business Machines Corporation",2020-07-17,119.608032
"IBM","International Business Machines Corporation",2020-07-20,120.812622
"IBM","International Business Machines Corporation",2020-07-21,120.516251
"IBM","International Business Machines Corporation",2020-07-22,123.011475
"IBM","International Business Machines Corporation",2020-07-23,121.7304
"IBM","International Business Machines Corporation",2020-07-24,120.258125
"IBM","International Business Machines Corporation",2020-07-27,120.659653
"IBM","International Business Machines Corporation",2020-07-28,118.996178
"IBM","International Business Machines Corporation",2020-07-29,119.808792
"IBM","International Business Machines Corporation",2020-07-30,117.495216
"IBM","International Business Machines Corporation",2020-07-31,117.533463
"IBM","International Business Machines Corporation",2020-08-03,118.843208
"IBM","International Business Machines Corporation",2020-08-04,120.305923
"IBM","International Business Machines Corporation",2020-08-05,119.933075
"IBM","International Business Machines Corporation",2020-08-06,120.573616
"IBM","International Business Machines Corporation",2020-08-07,119.46463
"IBM","International Business Machines Corporation",2020-08-10,121.520073
"IBM","International Business Machines Corporation",2020-08-11,121.175911
"IBM","International Business Machines Corporation",2020-08-12,121.128105
"IBM","International Business Machines Corporation",2020-08-13,119.531548
"IBM","International Business Machines Corporation",2020-08-14,119.760994
"IBM","International Business Machines Corporation",2020-08-17,118.967499
"IBM","International Business Machines Corporation",2020-08-18,119.426384
"IBM","International Business Machines Corporation",2020-08-19,118.393883
"IBM","International Business Machines Corporation",2020-08-20,117.734222
"IBM","International Business Machines Corporation",2020-08-21,117.74379
"IBM","International Business Machines Corporation",2020-08-24,120.152962
"IBM","International Business Machines Corporation",2020-08-25,119.158699
"IBM","International Business Machines Corporation",2020-08-26,118.709366
"IBM","International Business Machines Corporation",2020-08-27,119.168259
"IBM","International Business Machines Corporation",2020-08-28,119.569794
"IBM","International Business Machines Corporation",2020-08-31,117.887192
"IBM","International Business Machines Corporation",2020-09-01,117.973228
"IBM","International Business Machines Corporation",2020-09-02,122.543022
"IBM","International Business Machines Corporation",2020-09-03,118.977058
"IBM","International Business Machines Corporation",2020-09-04,116.921608
"IBM","International Business Machines Corporation",2020-09-08,115.879539
"IBM","International Business Machines Corporation",2020-09-09,116.883362
"IBM","International Business Machines Corporation",2020-09-10,115.258125
"IBM","International Business Machines Corporation",2020-09-11,116.118546
"IBM","International Business Machines Corporation",2020-09-14,116.72084
"IBM","International Business Machines Corporation",2020-09-15,117.05545
"IBM","International Business Machines Corporation",2020-09-16,118.757172
"IBM","International Business Machines Corporation",2020-09-17,119.426384
"IBM","International Business Machines Corporation",2020-09-18,117.361374
"IBM","International Business Machines Corporation",2020-09-21,114.961761
"IBM","International Business Machines Corporation",2020-09-22,115.210327
"IBM","International Business Machines Corporation",2020-09-23,113.60421
"IBM","International Business Machines Corporation",2020-09-24,112.896751
"IBM","International Business Machines Corporation",2020-09-25,113.718925
"IBM","International Business Machines Corporation",2020-09-28,116.376671
"IBM","International Business Machines Corporation",2020-09-29,115.621414
"IBM","International Business Machines Corporation",2020-09-30,116.319313
"IBM","International Business Machines Corporation",2020-10-01,115.764816
"IBM","International Business Machines Corporation",2020-10-02,115.267685
"IBM","International Business Machines Corporation",2020-10-05,116.644356
"IBM","International Business Machines Corporation",2020-10-06,116.606117
"IBM","International Business Machines Corporation",2020-10-07,118.61377
"IBM","International Business Machines Corporation",2020-10-08,125.707458
"IBM","International Business Machines Corporation",2020-10-09,122.170174
"IBM","International Business Machines Corporation",2020-10-12,121.615677
"IBM","International Business Machines Corporation",2020-10-13,119.598473
"IBM","International Business Machines Corporation",2020-10-14,120.401527
"IBM","International Business Machines Corporation",2020-10-15,119.397705
"IBM","International Business Machines Corporation",2020-10-16,120.391968
"IBM","International Business Machines Corporation",2020-10-19,120
"IBM","International Business Machines Corporation",2020-10-20,112.208412
"IBM","International Business Machines Corporation",2020-10-21,110
"IBM","International Business Machines Corporation",2020-10-22,110.669212
"IBM","International Business Machines Corporation",2020-10-23,110.898659
"IBM","International Business Machines Corporation",2020-10-26,107.284897
"IBM","International Business Machines Corporation",2020-10-27,105.697899
"IBM","International Business Machines Corporation",2020-10-28,101.959846
"IBM","International Business Machines Corporation",2020-10-29,104.120461
"IBM","International Business Machines Corporation",2020-10-30,106.749519
"IBM","International Business Machines Corporation",2020-11-02,107.94455
"IBM","International Business Machines Corporation",2020-11-03,109.13958
"IBM","International Business Machines Corporation",2020-11-04,106.978966
"IBM","International Business Machines Corporation",2020-11-05,109.722755
"IBM","International Business Machines Corporation",2020-11-06,109.024857
"IBM","International Business Machines Corporation",2020-11-09,110.449333
"IBM","International Business Machines Corporation",2020-11-10,112.724663
"IBM","International Business Machines Corporation",2020-11-11,112.045891
"IBM","International Business Machines Corporation",2020-11-12,109.46463
"IBM","International Business Machines Corporation",2020-11-13,111.711281
"IBM","International Business Machines Corporation",2020-11-16,113.154877
"IBM","International Business Machines Corporation",2020-11-17,112.523903
"IBM","International Business Machines Corporation",2020-11-18,111.634796
"IBM","International Business Machines Corporation",2020-11-19,112.026772
"IBM","International Business Machines Corporation",2020-11-20,111.797325
"IBM","International Business Machines Corporation",2020-11-23,114.808792
"IBM","International Business Machines Corporation",2020-11-24,118.948372
"IBM","International Business Machines Corporation",2020-11-25,118.738052
"IBM","International Business Machines Corporation",2020-11-27,118.881454
"IBM","International Business Machines Corporation",2020-11-30,118.087952
"IBM","International Business Machines Corporation",2020-12-01,117.74379
"IBM","International Business Machines Corporation",2020-12-02,119.13958
"IBM","International Business Machines Corporation",2020-12-03,118.173996
"IBM","International Business Machines Corporation",2020-12-04,121.606117
"IBM","International Business Machines Corporation",2020-12-07,119.216064
"IBM","International Business Machines Corporation",2020-12-08,120.181641
"IBM","International Business Machines Corporation",2020-12-09,121.214149
"IBM","International Business Machines Corporation",2020-12-10,119.46463
"IBM","International Business Machines Corporation",2020-12-11,118.80497
"IBM","International Business Machines Corporation",2020-12-14,118.097511
"IBM","International Business Machines Corporation",2020-12-15,120.391968
"IBM","International Business Machines Corporation",2020-12-16,120.028679
"IBM","International Business Machines Corporation",2020-12-17,120.028679
"IBM","International Business Machines Corporation",2020-12-18,120.315491
"IBM","International Business Machines Corporation",2020-12-21,117.963669
"IBM","International Business Machines Corporation",2020-12-22,118.173996
"IBM","International Business Machines Corporation",2020-12-23,118.451241
"IBM","International Business Machines Corporation",2020-12-24,119.206497
"IBM","International Business Machines Corporation",2020-12-28,119.330788
"IBM","International Business Machines Corporation",2020-12-29,118.355644
"IBM","International Business Machines Corporation",2020-12-30,118.871895
"IBM","International Business Machines Corporation",2020-12-31,120.34417
"IBM","International Business Machines Corporation",2021-01-04,118.489487
"IBM","International Business Machines Corporation",2021-01-05,120.592735
"IBM","International Business Machines Corporation",2021-01-06,123.60421
"IBM","International Business Machines Corporation",2021-01-07,123.317398
"IBM","International Business Machines Corporation",2021-01-08,122.877632
"IBM","International Business Machines Corporation",2021-01-11,122.92543
"IBM","International Business Machines Corporation",2021-01-12,123.527725
"IBM","International Business Machines Corporation",2021-01-13,121.338432
"IBM","International Business Machines Corporation",2021-01-14,123.298279
"IBM","International Business Machines Corporation",2021-01-15,122.74379
"IBM","International Business Machines Corporation",2021-01-19,123.346077
"IBM","International Business Machines Corporation",2021-01-20,124.359467
"IBM","International Business Machines Corporation",2021-01-21,125.86042
"IBM","International Business Machines Corporation",2021-01-22,113.393883
"IBM","International Business Machines Corporation",2021-01-25,113.365204
"IBM","International Business Machines Corporation",2021-01-26,117.103249
"IBM","International Business Machines Corporation",2021-01-27,117.084129
"IBM","International Business Machines Corporation",2021-01-28,114.799232
"IBM","International Business Machines Corporation",2021-01-29,113.871895
"IBM","International Business Machines Corporation",2021-02-01,115.239006
"IBM","International Business Machines Corporation",2021-02-02,114.187378
"IBM","International Business Machines Corporation",2021-02-03,113.881454
"IBM","International Business Machines Corporation",2021-02-04,115.697899
"IBM","International Business Machines Corporation",2021-02-05,116.434036
"IBM","International Business Machines Corporation",2021-02-08,118.173996
"IBM","International Business Machines Corporation",2021-02-09,116.7304
"IBM","International Business Machines Corporation",2021-02-10,116.864243
"IBM","International Business Machines Corporation",2021-02-11,115.592735
"IBM","International Business Machines Corporation",2021-02-12,115.487572
"IBM","International Business Machines Corporation",2021-02-16,114.789673
"IBM","International Business Machines Corporation",2021-02-17,114.694077
"IBM","International Business Machines Corporation",2021-02-18,115.420647
"IBM","International Business Machines Corporation",2021-02-19,113.757172
"IBM","International Business Machines Corporation",2021-02-22,115.54493
"IBM","International Business Machines Corporation",2021-02-23,115.401527
"IBM","International Business Machines Corporation",2021-02-24,117.791588
"IBM","International Business Machines Corporation",2021-02-25,117.084129
"IBM","International Business Machines Corporation",2021-02-26,113.699806
"IBM","International Business Machines Corporation",2021-03-01,115.430206
"IBM","International Business Machines Corporation",2021-03-02,115.038239
"IBM","International Business Machines Corporation",2021-03-03,116.978966
"IBM","International Business Machines Corporation",2021-03-04,114.827919
"IBM","International Business Machines Corporation",2021-03-05,117.428299
"IBM","International Business Machines Corporation",2021-03-08,119.32122
"IBM","International Business Machines Corporation",2021-03-09,118.718925
"IBM","International Business Machines Corporation",2021-03-10,122.246651
"IBM","International Business Machines Corporation",2021-03-11,121.548759
"IBM","International Business Machines Corporation",2021-03-12,121.998085
"IBM","International Business Machines Corporation",2021-03-15,122.92543
"IBM","International Business Machines Corporation",2021-03-16,122.60038
"IBM","International Business Machines Corporation",2021-03-17,123.355644
"IBM","International Business Machines Corporation",2021-03-18,124.340347
"IBM","International Business Machines Corporation",2021-03-19,123.231361
"IBM","International Business Machines Corporation",2021-03-22,124.808792
"IBM","International Business Machines Corporation",2021-03-23,124.722755
"IBM","International Business Machines Corporation",2021-03-24,124.875717
"IBM","International Business Machines Corporation",2021-03-25,127.217972
"IBM","International Business Machines Corporation",2021-03-26,130.382416
"IBM","International Business Machines Corporation",2021-03-29,129.885284
"IBM","International Business Machines Corporation",2021-03-30,128.79541
"IBM","International Business Machines Corporation",2021-03-31,127.39962
"IBM","International Business Machines Corporation",2021-04-01,127.370934
"IBM","International Business Machines Corporation",2021-04-05,129.952194
"IBM","International Business Machines Corporation",2021-04-06,128.317398
"IBM","International Business Machines Corporation",2021-04-07,128.99617
"IBM","International Business Machines Corporation",2021-04-08,129.177826
"IBM","International Business Machines Corporation",2021-04-09,129.761002
"IBM","International Business Machines Corporation",2021-04-12,128.671127
"IBM","International Business Machines Corporation",2021-04-13,125.411087
"IBM","International Business Machines Corporation",2021-04-14,126.797325
"IBM","International Business Machines Corporation",2021-04-15,126.749519
"IBM","International Business Machines Corporation",2021-04-16,127.715103
"IBM","International Business Machines Corporation",2021-04-19,127.265778
"IBM","International Business Machines Corporation",2021-04-20,132.084137
"IBM","International Business Machines Corporation",2021-04-21,137.237091
"IBM","International Business Machines Corporation",2021-04-22,135.066925
"IBM","International Business Machines Corporation",2021-04-23,136.166351
"IBM","International Business Machines Corporation",2021-04-26,135.344162
"IBM","International Business Machines Corporation",2021-04-27,135.764816
"IBM","International Business Machines Corporation",2021-04-28,136.711288
"IBM","International Business Machines Corporation",2021-04-29,137.896744
"IBM","International Business Machines Corporation",2021-04-30,135.640533
"IBM","International Business Machines Corporation",2021-05-03,138.384323
"IBM","International Business Machines Corporation",2021-05-04,139.340347
"IBM","International Business Machines Corporation",2021-05-05,138.833649
"IBM","International Business Machines Corporation",2021-05-06,141.892929
"IBM","International Business Machines Corporation",2021-05-07,139.063095
"IBM","International Business Machines Corporation",2021-05-10,139.741867
"IBM","International Business Machines Corporation",2021-05-11,137.877625
"IBM","International Business Machines Corporation",2021-05-12,135.086044
"IBM","International Business Machines Corporation",2021-05-13,137.829834
"IBM","International Business Machines Corporation",2021-05-14,138.317398
"IBM","International Business Machines Corporation",2021-05-17,138.728485
"IBM","International Business Machines Corporation",2021-05-18,137.581268
"IBM","International Business Machines Corporation",2021-05-19,136.892929
"IBM","International Business Machines Corporation",2021-05-20,137.552582
"IBM","International Business Machines Corporation",2021-05-21,138.374756
"IBM","International Business Machines Corporation",2021-05-24,138.355637
"IBM","International Business Machines Corporation",2021-05-25,137.466537
"IBM","International Business Machines Corporation",2021-05-26,137.07457
"IBM","International Business Machines Corporation",2021-05-27,137.495224
"IBM","International Business Machines Corporation",2021-05-28,137.418732
"IBM","International Business Machines Corporation",2021-06-01,137.848953
"IBM","International Business Machines Corporation",2021-06-02,139.311661
"IBM","International Business Machines Corporation",2021-06-03,139.149139
"IBM","International Business Machines Corporation",2021-06-04,140.936905
"IBM","International Business Machines Corporation",2021-06-07,141.510513
"IBM","International Business Machines Corporation",2021-06-08,142.514343
"IBM","International Business Machines Corporation",2021-06-09,144.043976
"IBM","International Business Machines Corporation",2021-06-10,143.919693
"IBM","International Business Machines Corporation",2021-06-11,144.627151
"IBM","International Business Machines Corporation",2021-06-14,143.432129
"IBM","International Business Machines Corporation",2021-06-15,142.79158
"IBM","International Business Machines Corporation",2021-06-16,141.328873
"IBM","International Business Machines Corporation",2021-06-17,139.196945
"IBM","International Business Machines Corporation",2021-06-18,136.826004
"IBM","International Business Machines Corporation",2021-06-21,140.20076
"IBM","International Business Machines Corporation",2021-06-22,139.923523
"IBM","International Business Machines Corporation",2021-06-23,138.250473
"IBM","International Business Machines Corporation",2021-06-24,139.043976
"IBM","International Business Machines Corporation",2021-06-25,140.382416
"IBM","International Business Machines Corporation",2021-06-28,138.900574
"IBM","International Business Machines Corporation",2021-06-29,139.149139
"IBM","International Business Machines Corporation",2021-06-30,140.143402
"IBM","International Business Machines Corporation",2021-07-01,140.382416
"IBM","International Business Machines Corporation",2021-07-02,133.862335
"IBM","International Business Machines Corporation",2021-07-06,132.676865
"IBM","International Business Machines Corporation",2021-07-07,133.671127
"IBM","International Business Machines Corporation",2021-07-08,134.550674
"IBM","International Business Machines Corporation",2021-07-09,135.296371
"IBM","International Business Machines Corporation",2021-07-12,134.722748
"IBM","International Business Machines Corporation",2021-07-13,134.110901
"IBM","International Business Machines Corporation",2021-07-14,133.671127
"IBM","International Business Machines Corporation",2021-07-15,134.273422
"IBM","International Business Machines Corporation",2021-07-16,132.79158
"IBM","International Business Machines Corporation",2021-07-19,131.854691
"IBM","International Business Machines Corporation",2021-07-20,133.814529
"IBM","International Business Machines Corporation",2021-07-21,135.086044
"IBM","International Business Machines Corporation",2021-07-22,134.521988
"IBM","International Business Machines Corporation",2021-07-23,135.124283
"IBM","International Business Machines Corporation",2021-07-26,136.491394
"IBM","International Business Machines Corporation",2021-07-27,136.472275
"IBM","International Business Machines Corporation",2021-07-28,135.53537
"IBM","International Business Machines Corporation",2021-07-29,135.688339
"IBM","International Business Machines Corporation",2021-07-30,134.761002
"IBM","International Business Machines Corporation",2021-08-02,135.20076
"IBM","International Business Machines Corporation",2021-08-03,137.734222
"IBM","International Business Machines Corporation",2021-08-04,136.481842
"IBM","International Business Machines Corporation",2021-08-05,136.491394
"IBM","International Business Machines Corporation",2021-08-06,137.753342
"IBM","International Business Machines Corporation",2021-08-09,135.038239
"IBM","International Business Machines Corporation",2021-08-10,135.162521
"IBM","International Business Machines Corporation",2021-08-11,135.879547
"IBM","International Business Machines Corporation",2021-08-12,136.778198
"IBM","International Business Machines Corporation",2021-08-13,136.883362
"IBM","International Business Machines Corporation",2021-08-16,137.27533
"IBM","International Business Machines Corporation",2021-08-17,136.156784
"IBM","International Business Machines Corporation",2021-08-18,133.336517
"IBM","International Business Machines Corporation",2021-08-19,131.950287
"IBM","International Business Machines Corporation",2021-08-20,132.992355
"IBM","International Business Machines Corporation",2021-08-23,133.479919
"IBM","International Business Machines Corporation",2021-08-24,133.690247
"IBM","International Business Machines Corporation",2021-08-25,133.709366
"IBM","International Business Machines Corporation",2021-08-26,132.676865
"IBM","International Business Machines Corporation",2021-08-27,133.27916
"IBM","International Business Machines Corporation",2021-08-30,132.858505
"IBM","International Business Machines Corporation",2021-08-31,134.168259
"IBM","International Business Machines Corporation",2021-09-01,133.173996
"IBM","International Business Machines Corporation",2021-09-02,133.852768
"IBM","International Business Machines Corporation",2021-09-03,133.441681
"IBM","International Business Machines Corporation",2021-09-07,131.988525
"IBM","International Business Machines Corporation",2021-09-08,132.571701
"IBM","International Business Machines Corporation",2021-09-09,131.682602
"IBM","International Business Machines Corporation",2021-09-10,130.994263
"IBM","International Business Machines Corporation",2021-09-13,132.07457
"IBM","International Business Machines Corporation",2021-09-14,130.229446
"IBM","International Business Machines Corporation",2021-09-15,131.166351
"IBM","International Business Machines Corporation",2021-09-16,130.430206
"IBM","International Business Machines Corporation",2021-09-17,129.28299
"IBM","International Business Machines Corporation",2021-09-20,128.403442
"IBM","International Business Machines Corporation",2021-09-21,127.122368
"IBM","International Business Machines Corporation",2021-09-22,128.709366
"IBM","International Business Machines Corporation",2021-09-23,130.71701
"IBM","International Business Machines Corporation",2021-09-24,131.443588
"IBM","International Business Machines Corporation",2021-09-27,132.466537
"IBM","International Business Machines Corporation",2021-09-28,131.424469
"IBM","International Business Machines Corporation",2021-09-29,133.05928
"IBM","International Business Machines Corporation",2021-09-30,132.820267
"IBM","International Business Machines Corporation",2021-10-01,137.017212
"IBM","International Business Machines Corporation",2021-10-04,137.772461
"IBM","International Business Machines Corporation",2021-10-05,136.854691
"IBM","International Business Machines Corporation",2021-10-06,136.099426
"IBM","International Business Machines Corporation",2021-10-07,135.573608
"IBM","International Business Machines Corporation",2021-10-08,136.9216
"IBM","International Business Machines Corporation",2021-10-11,136.166351
"IBM","International Business Machines Corporation",2021-10-12,134.292542
